Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Same City
Data Scientist,63-105 ,4.3,SMC 3,"Louisville, KY","Peachtree City, GA",51 - 200 ,1935,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),-1,0,0,63,105,84.0,SMC 3,KY,89,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M,0
Data & Analytics Consultant (NYC),91-138 ,4.7,Systems Evolution Inc.,"New York, NY","Cincinnati, OH",201 - 500 ,1992,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,91,138,114.5,Systems Evolution Inc.,NY,32,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data analitics,na,M,0
Senior Scientist - Neuroscience,100-190 ,3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,100,190,145.0,Sunovion,MA,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,1
Data Engineer,62-114 ,4.4,Eventbrite,"Nashville, TN","San Francisco, CA",1001 - 5000 ,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",0,0,62,114,88.0,Eventbrite,TN,18,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Big Data Engineer - Chicago - Future Opportunity,71-129 ,4.1,Centro,"Chicago, IL","Chicago, IL",501 - 1000 ,2001,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Mediaocean, The Trade Desk, MediaMath",0,0,71,129,100.0,Centro,IL,23,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,1
Senior Data Analyst,43-80 ,2.9,National Student Clearinghouse,"Herndon, VA","Herndon, VA",201 - 500 ,1993,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),"Ellucian, Parchment, College Board",0,0,43,80,61.5,National Student Clearinghouse,VA,31,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,1
Data Scientist,74-119 ,2.5,comScore,"Portland, OR","Reston, VA",1001 - 5000 ,1999,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Nielsen, Hitwise, Coremetrics",0,0,74,119,96.5,comScore,OR,25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Survey Data Analyst,55-97 ,4.2,SullivanCotter,"Minneapolis, MN","Chicago, IL",201 - 500 ,1992,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Mercer, Korn Ferry, Integrated Healthcare Strategies",0,0,55,97,76.0,SullivanCotter,MN,32,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
Data Scientist,15-16,3.9,NPD,"Port Washington, NY","Port Washington, NY",1001 - 5000 ,1966,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),-1,0,0,15,16,100.62601078167116,NPD,NY,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,61-106 ,4.3,Bakery Agency,"Austin, TX","Austin, TX",1 - 50 ,2010,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,61,106,83.5,Bakery Agency,TX,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,data scientist,na,na,1
"Risk and Analytics IT, Data Scientist",91-149 ,2.7,State of Wisconsin Investment Board,"Madison, WI","Madison, WI",51 - 200 ,1951,Government,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,91,149,120.0,State of Wisconsin Investment Board,WI,73,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na,1
Data Scientist,127-199 ,3.9,Genentech,"South San Francisco, CA","South San Francisco, CA",10000+ ,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,127,199,163.0,Genentech,CA,48,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
Lead Health Data Analyst - Front End,74-126 ,3.4,Blue Cross & Blue Shield of Rhode Island,"Providence, RI","Providence, RI",501 - 1000 ,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,UnitedHealth Group,0,0,74,126,100.0,Blue Cross & Blue Shield of Rhode Island,RI,85,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,analyst,sr,na,1
Research Scientist,33-72 ,3.8,Boys Town,"Omaha, NE","Omaha, NE",1001 - 5000 ,1917,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable,"Boys & Girls Clubs of America, AdoptUSKids, Foster Care to Success",0,0,33,72,52.5,Boys Town,NE,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,1
Medical Lab Scientist,17-24,3.6,Tower Health,"West Reading, PA","Reading, PA",5001 - 10000 ,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,1,0,17,24,100.62601078167116,Tower Health,PA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Junior Data Analyst,37-63 ,3.3,The HSC Health Care System,"Washington, DC","Washington, DC",501 - 1000 ,1883,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,37,63,50.0,The HSC Health Care System,DC,141,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,jr,M,1
SQL Data Engineer,67-119 ,3.4,Pro-Sphere Tek,"Austin, TX","Alexandria, VA",201 - 500 ,2006,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,67,119,93.0,Pro-Sphere Tek,TX,18,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data engineer,na,M,0
Data Scientist,72-117 ,3.0,Ameritas Life Insurance Corp,"Cincinnati, OH","Lincoln, NE",1001 - 5000 ,1887,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),-1,0,0,72,117,94.5,Ameritas Life Insurance Corp,OH,137,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Senior Data Scientist,116-185 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,185,150.5,Autodesk,CA,42,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,data scientist,sr,P,0
Data Scientist,78-126 ,3.7,Genworth,"Raleigh, NC","Richmond, VA",1001 - 5000 ,2004,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"MetLife, Northwestern Mutual, Prudential",0,0,78,126,102.0,Genworth,NC,20,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,data scientist,na,M,0
"Scientist, Analytical Development",42-82 ,4.4,Rubius Therapeutics,"Cambridge, MA","Cambridge, MA",201 - 500 ,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,42,82,62.0,Rubius Therapeutics,MA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,1
Analytics Manager,59-116 ,4.3,OneMagnify,"Dearborn, MI","Detroit, MI",201 - 500 ,1967,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,59,116,87.5,OneMagnify,MI,57,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na,0
Clinical Data Scientist,63-105 ,4.0,Pfizer,"Groton, CT","New York, NY",10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,63,105,84.0,Pfizer,CT,175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,0
Data Scientist,109-177 ,4.0,Novetta,"Herndon, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,109,177,143.0,Novetta,VA,12,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na,0
"Sr. Data Scientist, Cyber-Security LT Contract",116-194 ,3.2,"Numeric, LLC","Phila, PA","Chadds Ford, PA",1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,0,0,116,194,155.0,"Numeric, LLC",PA,-1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M,0
Data Engineer,48-95 ,4.2,IZEA,"Winter Park, FL","Winter Park, FL",51 - 200 ,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Linqia, Collective Bias",0,0,48,95,71.5,IZEA,FL,18,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,1
Data Scientist,83-133 ,3.9,Trace Data,"Oakland, CA","Santa Ana, CA",51 - 200 ,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),-1,0,0,83,133,108.0,Trace Data,CA,24,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,data scientist,na,M,0
Sr. Scientist - Digital & Image Analysis/Computational Pathology,105-198 ,3.7,Takeda Pharmaceuticals,"San Diego, CA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,105,198,151.5,Takeda Pharmaceuticals,CA,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,0
Digital Marketing & ECommerce Data Analyst,31-72 ,3.6,Vionic Group,"San Rafael, CA","San Rafael, CA",51 - 200 ,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),-1,0,0,31,72,51.5,Vionic Group,CA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,na,na,1
Principal Scientist - Immunologist,98-182 ,3.7,Takeda Pharmaceuticals,"Boston, MA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,98,182,140.0,Takeda Pharmaceuticals,MA,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,0
Senior Data Analyst,55-100 ,2.8,Dodge Data & Analytics,"Hamilton, NJ","Hamilton, NJ",201 - 500 ,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,55,100,77.5,Dodge Data & Analytics,NJ,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na,1
Insurance Financial Data Analyst,45-82 ,4.2,Clearwater Analytics,"Boise, ID","Boise, ID",501 - 1000 ,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),-1,0,0,45,82,63.5,Clearwater Analytics,ID,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Data Scientist,83-135 ,4.0,"Tekvalley, Corp.","San Francisco, CA","Pleasanton, CA",1 - 50 ,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0,0,83,135,109.0,"Tekvalley, Corp.",CA,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na,0
Data Scientist,70-122 ,3.5,BWX Technologies,"Oak Ridge, TN","Lynchburg, VA",5001 - 10000 ,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),-1,0,0,70,122,96.0,BWX Technologies,TN,174,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,data scientist,na,M,0
Principal Data Scientist with over 10 years experience,200-250,-1.0,CA-One Tech Cloud,"San Francisco, CA","Fremont, CA",51 - 200 ,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,0,1,200,250,100.62601078167116,CA-One Tech Clou,CA,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na,0
Data Engineer,70-132 ,3.2,PennyMac,"Agoura Hills, CA","Westlake Village, CA",1001 - 5000 ,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101.0,PennyMac,CA,16,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,na,0
Senior Data Scientist,73-124 ,3.3,Plymouth Rock Assurance,"Woodbridge, NJ","Boston, MA",1001 - 5000 ,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73,124,98.5,Plymouth Rock Assurance,NJ,42,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,0
Data Engineer I - Azure,54-101 ,3.9,Vermeer,"Pella, IA","Pella, IA",1001 - 5000 ,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),"Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,Vermeer,IA,76,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,1
"Sr. Scientist, Quantitative Translational Sciences",117-206 ,3.7,Takeda Pharmaceuticals,"Boston, MA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117,206,161.5,Takeda Pharmaceuticals,MA,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,0
MED TECH/LAB SCIENTIST - LABORATORY,21-34,3.6,Beebe Healthcare,"Lewes, DE","Lewes, DE",1001 - 5000 ,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,21,34,27.5,Beebe Healthcare,DE,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
Sr. Data Scientist II,111-183 ,3.4,Argo Group US,"New York, NY","Hamilton, Bermuda",1001 - 5000 ,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),-1,0,0,111,183,147.0,Argo Group US,NY,76,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,data scientist,sr,na,0
Data Scientist,68-112 ,3.5,L&T Infotech,"San Ramon, CA","Mumbai, India",10000+ ,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini",0,0,68,112,90.0,L&T Infotech,CA,27,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,data scientist,na,na,0
Information Security Data Analyst,42-74 ,4.3,OceanFirst Financial,"Red Bank, NJ","Toms River, NJ",501 - 1000 ,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,0,0,42,74,58.0,OceanFirst Financial,NJ,122,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
Excel / VBA / SQL Data Analyst,44-78 ,4.1,Associated Electric Cooperative,"Springfield, MO","Springfield, MO",501 - 1000 ,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),-1,0,0,44,78,61.0,Associated Electric Cooperative,MO,63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M,1
Machine Learning Research Scientist,81-159 ,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,159,120.0,Software Engineering Institute,PA,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,P,1
Data Scientist,95-161 ,3.6,Sotheby's,"New York, NY","New York, NY",1001 - 5000 ,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),-1,0,0,95,161,128.0,Sotheby's,NY,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,75-124 ,3.5,First Tech Federal Credit Union,"Hillsboro, OR","San Jose, CA",1001 - 5000 ,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),-1,0,0,75,124,99.5,First Tech Federal Credit Union,OR,72,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,na,na,0
Data Scientist,72-120 ,3.6,Amrock,"Detroit, MI","Detroit, MI",1001 - 5000 ,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),-1,0,0,72,120,96.0,Amrock,MI,27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
Data Scientist,76-126 ,2.3,Vanda Pharmaceuticals,"Washington, DC","Washington, DC",201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),-1,0,0,76,126,101.0,Vanda Pharmaceuticals,DC,21,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M,1
Senior Data Scientist,114-182 ,3.9,Zest AI,"Burbank, CA","Burbank, CA",51 - 200 ,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),-1,0,0,114,182,148.0,Zest AI,CA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
"Data Scientist, Senior",108-176 ,4.0,Novetta,"Fort Belvoir, VA","Mc Lean, VA",501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,108,176,142.0,Novetta,VA,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,sr,na,0
Senior Data Scientist,130-208 ,4.1,CK-12 Foundation,"Palo Alto, CA","Palo Alto, CA",1 - 50 ,2007,Company - Private,K-12 Education,Education,Unknown / Non-Applicable,-1,0,0,130,208,169.0,CK-12 Foundation,CA,17,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,sr,M,1
"VP, Data Science",83-166 ,3.2,PennyMac,"Phoenix, AZ","Westlake Village, CA",1001 - 5000 ,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,83,166,124.5,PennyMac,AZ,16,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na,0
Radar Data Analyst,42-76 ,4.7,DECISIVE ANALYTICS Corporation,"Huntsville, AL","Arlington, VA",51 - 200 ,1996,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),"Torch Technologies, American Systems",0,0,42,76,59.0,DECISIVE ANALYTICS Corporation,AL,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,0
CONSULTANT– DATA ANALYTICS GROUP,37-68 ,4.2,Opinion Dynamics,"San Diego, CA","Waltham, MA",51 - 200 ,1987,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,37,68,52.5,Opinion Dynamics,CA,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na,0
Data Engineer,52-99 ,4.6,Applied Information Sciences,"Houston, TX","Reston, VA",501 - 1000 ,1982,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,0,0,52,99,75.5,Applied Information Sciences,TX,42,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,data engineer,na,na,0
Senior Data Scientist,105-173 ,3.7,Swiss Re,"Armonk, NY","Zurich, Switzerland",10000+ ,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),"Munich Re, Hannover RE, SCOR",0,0,105,173,139.0,Swiss Re,NY,161,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,0
"Data Engineer, Data Engineering and Artifical Intelligence",71-134 ,3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,71,134,102.5,Takeda Pharmaceuticals,MA,243,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,data engineer,na,na,0
Staff Scientist,39-82 ,4.4,WK Dickson,"Columbia, SC","Charlotte, NC",201 - 500 ,1929,Company - Private,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),"McKim and Creed, CDM Smith, Kimley-Horn",0,0,39,82,60.5,WK Dickson,SC,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
PL Actuarial-Lead Data Scientist,114-179 ,3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, MA",5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,0,0,114,179,146.5,The Hanover Insurance Group,MA,172,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
"Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry",88-162 ,3.9,Genentech,"South San Francisco, CA","South San Francisco, CA",10000+ ,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,88,162,125.0,Genentech,CA,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,1
Sr. Data Analyst,60-102 ,3.6,MassMutual,"Springfield, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,60,102,81.0,MassMutual,MA,173,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na,1
Senior Data & Machine Learning Scientist,100-166 ,3.0,Tempus Labs,"Chicago, IL","Chicago, IL",501 - 1000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,0,0,100,166,133.0,Tempus Labs,IL,9,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,machine learning engineer,sr,P,1
Program/Data Analyst,55-99 ,3.4,General Dynamics Information Technology,"Washington, DC","Fairfax, VA",10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",0,0,55,99,77.0,General Dynamics Information Technology,DC,28,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,M,0
Data Engineer,67-117 ,4.1,ManTech,"Herndon, VA","Herndon, VA",5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),-1,0,0,67,117,92.0,ManTech,VA,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,1
Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab,92-150 ,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,92,150,121.0,Novartis,MA,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na,0
"Principal Data Engineer, Data Platform & Insights",116-209 ,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,0,116,209,162.5,Autodesk,CA,42,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,0
RESEARCH SCIENTIST - BIOLOGICAL SAFETY,38-82 ,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,38,82,60.0,Southwest Research Institute,TX,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
Data Operations Lead,85-90,-1.0,Muso,"San Francisco, CA","San Francisco, CA",201 - 500 ,-1,Nonprofit Organization,-1,-1,Unknown / Non-Applicable,-1,0,1,85,90,87.5,Mus,CA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,na,sr,M,1
Big Data Engineer,62-119 ,4.4,SpringML,"Indianapolis, IN","Pleasanton, CA",1 - 50 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,62,119,90.5,SpringML,IN,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Data Scientist / Machine Learning Expert,86-143 ,3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,0,86,143,114.5,Novartis,MA,28,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,data scientist,na,na,0
Data Scientist,93-149 ,3.8,Juniper Networks,"Sunnyvale, CA","Sunnyvale, CA",5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1,0,0,93,149,121.0,Juniper Networks,CA,28,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,data scientist,na,M,1
Senior Data Scientist,84-136 ,2.2,The Integer Group,"Dallas, TX","Denver, CO",501 - 1000 ,1993,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$50 to $100 million (USD),"Geometry Global, TracyLocke, Saatchi & Saatchi X",0,0,84,136,110.0,The Integer Group,TX,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,0
